@relation INMUEBLE_SIN_OUTLIER-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R1

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Piso,Casa,Atico,Adosado,Duplex,Apartamento,Chalet}

@data
360442.5,0,2,3,101.62,141.35,Adosado
360442.5,0,2,3,101.62,141.35,Adosado
74155.2,0,1,3,101,122.83,Piso
360442.5,0,2,3,101.62,141.35,Adosado
152748.99,0,2,2,69.18,69.18,Piso
130815.64,1,2,2,58.08,67.54,Piso
105545.51,0,1,4,110.9,139.3,Piso
136799.46,0,1,4,126,126,Casa
121054.09,0,?,?,73.03,81.79,Piso
110208.96,1,1,3,91.5,118.95,Piso
137470.99,0,2,3,80.5,89.35,Piso
220538.44,?,2,2,72.3,84,Piso
127012.34,?,?,?,90,127,Piso
86086.46,1,1,3,80.19,80.19,Piso
84055.78,1,2,2,59.82,59.82,Piso
66600.32,0,1,5,101.78,115.67,Casa
86938.4,1,1,3,80.05,80.05,Piso
87214.47,0,?,?,61.81,61.81,Piso
73576.77,0,1,2,61.81,61.81,Piso
60399.38,0,1,3,42,48,Piso
119219.12,0,1,2,64,64,Piso
135414.48,0,2,3,83.6,116.44,Piso
81301.36,0,1,1,59.69,59.69,Piso
108523.72,0,1,2,91,91,Piso
126657.51,0,2,3,89.99,89.99,Piso
206305.78,0,2,4,146.58,146.58,Duplex
158504.34,0,2,3,69.5,88.51,Piso
128244.83,0,2,2,50.35,64.1,Piso
148262.51,0,2,2,63.95,82.26,Piso
157786.99,0,2,3,67.8,87.96,Piso
48300,0,?,?,?,75,Casa
161429.64,0,2,3,70.15,90.31,Piso
152884.41,?,2,3,71.85,93.68,Piso
173713.55,0,2,3,75.9,105.49,Piso
190817.66,0,2,3,99.33,113.8,Piso
249718.5,0,2,3,204.8,236.7,Adosado
240228.5,0,2,3,204.8,237.85,Adosado
240228.5,0,2,3,204.8,237.85,Adosado
241996,0,2,3,206.7,239.6,Adosado
240228.5,0,2,3,204.8,237.85,Adosado
240228.5,0,2,3,204.8,237.85,Adosado
241996,0,2,3,206.7,239.6,Adosado
142411.09,?,2,3,89.01,103.53,Piso
157971.5,0,2,3,89.94,103.89,Piso
96394.03,0,1,2,66.96,77.75,Piso
69521.81,0,1,1,49,49,Piso
96316.59,0,2,2,63.3,79.9,Piso
113243,0,2,2,63.3,72.9,Piso
121203.8,?,2,2,68.8,79.6,Piso
104724.79,1,1,3,62.83,73.6,Piso
121635,?,2,2,68.9,81.5,Piso
123349,0,2,2,68.8,79.6,Piso
105168.73,?,2,2,68.3,80.3,Piso
120351,0,2,2,60.6,79.3,Piso
121092.4,?,2,2,68.3,80.3,Piso
121393,0,2,2,68.6,79.3,Piso
122136.3,?,2,2,68.3,80.3,Piso
122435,0,2,2,68.6,79.3,Piso
137951.14,0,2,3,97.23,97.23,Piso
125150.4,0,2,3,94.01,115.88,Duplex
149823.42,0,2,3,?,?,Piso
159530,?,?,?,45,45,Piso
154044.84,0,2,4,140.55,172.95,Duplex
116314.63,?,1,3,82.35,100.94,Piso
210038.02,0,1,3,52.75,60.35,Piso
66475.2,0,2,4,110,110.7,Piso
181200,0,1,3,69.24,76.16,Piso
100718.31,0,1,2,70,91,Piso
241019,0,1,4,226.48,226.48,Casa
116011,?,1,5,141.38,165.73,Casa
118269.92,1,2,4,82,90,Piso
76350.06,0,?,?,192,192,Casa
149773.47,?,1,2,59.5,73,Adosado
83380,0,1,2,68.75,68.75,Piso
81936.27,0,2,3,104.48,117,Casa
92803.3,?,1,1,37.7,44.15,Piso
92014.12,?,1,1,44,44,Piso
103000,0,1,4,125.38,143.9,Casa
80000,?,1,3,60.5,67.76,Piso
192588.05,0,2,3,111.68,127,Adosado
84047.6,0,1,3,104,104,Casa
159755.98,0,1,1,49.35,60,Piso
150086.78,?,1,1,49.05,60,Piso
276864.29,0,2,2,82,98.9,Piso
180081.6,0,2,2,80.89,107.45,Piso
85984.31,0,1,2,57.54,72,Piso
173470.91,0,1,2,63.7,63.7,Casa
72534.89,0,1,2,71.46,71.46,Apartamento
80600,0,1,3,66.57,79.88,Piso
105028.21,1,2,3,81.5,100,Duplex
141843.69,0,1,1,47.38,61.17,Piso
107532.3,0,1,1,33.17,42.64,Piso
86764.41,0,2,3,106,106,Piso
?,0,2,3,70.56,88.06,Piso
118210.85,0,1,3,86.15,90.92,Piso
?,0,2,3,70.7,90,Piso
168239.37,0,2,4,111,111,Piso
188337.35,0,1,3,65,65,Piso
87120,0,1,3,80,96.8,Piso
95155.2,0,1,3,153.64,184.37,Casa
72975,?,1,3,88.51,108.08,Piso
223995,0,3,3,120.2,149.33,Adosado
124894,0,1,3,71.22,89.21,Piso
89906.36,0,1,3,66.51,74.49,Piso
144721.73,0,2,4,90,119.89,Duplex
112706.81,0,1,1,75,75,Piso
176702.96,0,2,3,94.81,124.47,Piso
64209.22,0,1,3,62.5,75,Casa
145938.03,?,2,3,89.1,120,Piso
79291.01,?,1,1,42.91,51.46,Piso
60398.56,1,1,2,66.59,105.18,Piso
91866.37,0,2,3,114,131.04,Casa
163728,0,2,3,90,97,Piso
31118.23,0,1,2,28,28,Casa
108654.12,0,2,5,118.71,130.25,Piso
247250.59,?,?,?,141.2,141.2,Adosado
113740.55,0,1,3,55,55,Piso
282084.73,?,3,4,189,189,Chalet
106554.44,0,2,3,115.1,129.98,Piso
153669.69,0,3,4,125.55,198.44,Adosado
86391.16,0,2,3,95.8,109.55,Piso
145918.6,0,3,4,125.7,192.87,Adosado
145918.6,0,3,4,125.7,192.87,Adosado
131716,0,3,4,115.1,174.27,Adosado
135544,0,3,4,117,178.74,Adosado
192501.76,0,3,4,128.65,195.28,Adosado
149772.27,0,3,4,126.65,193.51,Adosado
141036,0,3,4,126.6,192.2,Adosado
122911.91,0,3,4,132.65,201.56,Adosado
151892.41,0,3,4,125.57,195.99,Adosado
174580.5,?,2,3,86.25,108.18,Piso
118685.85,0,1,3,73.78,95.33,Piso
63449.75,0,2,4,148,148,Casa
65107.93,1,2,2,58.02,63.84,Apartamento
131940,1,3,5,122.25,145.44,Adosado
152725,0,3,5,148.45,169.44,Adosado
160859,0,3,5,153.05,178.02,Adosado
70923.48,0,1,2,71.06,71.06,Casa
324882.97,0,2,5,?,?,Casa
80834,0,1,2,42.6,62.18,Piso
201695.14,?,2,3,79.12,97.37,Duplex
79869.95,?,2,3,83.33,89.68,Piso
47091.23,0,2,3,102.64,118.8,Piso
95505,?,1,2,71.69,71.69,Piso
?,?,?,?,219.57,219.57,Adosado
155123.93,0,1,2,?,91,Piso
128847.32,0,1,2,63.28,74.45,Piso
136463,0,2,3,190.64,190.64,Casa
64701.18,0,1,3,81.11,91.69,Piso
193459.02,0,1,2,46.7,46.7,Piso
81285.16,0,1,3,74.31,85,Piso
124625.1,0,1,3,80.43,107,Piso
156907.7,0,2,6,190,190,Chalet
?,0,?,?,?,?,Casa
78472.73,0,1,3,86,103,Piso
184185.3,1,2,3,90.36,109.44,Piso
46500,0,1,2,41.6,47.84,Piso
196378.95,0,2,3,92.19,148.42,Adosado
49401,0,1,2,55,55,Piso
507362.73,?,2,3,199.19,234,Chalet
173364.09,1,1,1,54.46,59.9,Piso
101394.8,?,1,3,77.17,77.17,Piso
158983.92,0,2,3,139,139,Chalet
57713.21,1,1,1,42.53,56,Piso
56040.84,0,1,3,49.45,54.5,Piso
65417.62,0,1,2,72.32,86,Casa
135474.77,1,1,2,74.83,89.27,Piso
107099.73,0,1,3,60.95,76.18,Piso
77288.68,0,3,?,329,329,Casa
277981.7,0,3,4,166.14,191.13,Adosado
61246.26,0,1,3,69.47,95.05,Piso
181680.2,?,2,3,104.84,104.84,Piso
58945.29,0,1,3,65.76,85.69,Piso
92324.97,0,1,3,79.52,102.9,Piso
94175.29,0,1,2,88.75,88.75,Piso
134533.35,0,1,3,49.71,60,Piso
111010.12,0,2,2,102.4,102.4,Adosado
118412.67,0,2,3,123.55,123.55,Adosado
166076.82,?,1,3,?,67,Piso
493413.53,?,3,4,?,219,Chalet
265895.84,?,?,4,173.8,208.45,Duplex
131060.1,0,2,3,82.51,100.51,Duplex
109357.57,0,1,4,120,120,Casa
173200,0,2,3,79.5,109.8,Piso
73821.97,0,1,3,89.98,140,Piso
160641.25,0,2,3,84.12,107.28,Adosado
106777.48,1,1,1,?,58,Piso
87418.25,1,1,3,?,76,Piso
100203.65,0,1,1,?,40,Piso
70622.82,0,2,3,106.84,125.69,Piso
144716.2,0,2,2,65.79,94.77,Piso
80736.16,0,1,1,?,31.5,Piso
52273.35,0,1,2,?,66,Piso
200382.38,0,1,3,?,68,Piso
119318.58,0,2,2,?,65.78,Apartamento
97697.15,1,1,3,50,57,Piso
100368.45,0,1,5,?,82,Casa
172447.71,1,?,6,84.99,103.05,Duplex
128278.63,0,1,2,63.45,79,Piso
209399.5,?,2,3,123.49,150.09,Casa
78565.16,1,1,2,80.34,93.27,Piso
213992.27,0,2,2,63.4,87.72,Atico
229721.45,0,2,2,71.25,97.6,Atico
160576,0,2,2,58.55,79.16,Piso
161427.06,0,2,2,58.55,79.16,Piso
181712.06,0,2,2,65.57,89.19,Piso
189190.81,0,2,2,65.57,89.19,Piso
183516.52,0,2,2,62.69,86.04,Piso
93612.02,0,1,2,60,87,Piso
153348.7,0,?,?,102.1,126.7,Piso
155610.37,0,2,4,90,103.5,Piso
280755.64,0,4,?,201.19,242.6,Casa
121744.64,0,1,2,98.2,107.3,Piso
101214.39,0,?,?,58.3,67,Piso
94644.44,0,1,4,105.44,126.53,Casa
105533.28,1,1,1,43.35,68,Piso
174675.11,?,2,3,81.55,96.37,Piso
89189.16,0,1,3,?,85,Piso
197922.1,0,2,3,92.1,118.96,Piso
70445.12,0,1,2,?,61.81,Piso
96405.38,0,1,3,71.78,86.1,Piso
98277.01,0,1,3,?,109,Casa
159722.5,0,2,3,66.35,76.8,Duplex
80186.77,1,1,4,69.5,91,Piso
35072.94,0,1,2,?,66,Casa
93843.14,0,1,3,82.01,95.76,Piso
140674.32,0,1,3,?,73,Piso
76673.44,0,1,3,52.39,66,Piso
71304.84,0,1,3,81,96.15,Piso
261419.94,0,2,4,?,190,Casa
82434.79,?,?,?,?,66,Piso
50173.57,0,1,3,65.7,72.24,Piso
230808.87,0,2,5,257.07,281.48,Casa
122920.04,0,2,4,93.4,113.04,Piso
157838.21,0,1,3,?,79,Piso
134233.31,1,1,2,?,65,Piso
152376.19,0,2,4,107.52,129.85,Adosado
272734.27,0,2,3,?,110.86,Piso
465171.34,0,4,4,?,?,Chalet
145435.28,?,1,3,52,63.81,Piso
116308.57,0,1,2,74.6,89.5,Casa
211444.01,0,2,5,155.74,172.6,Casa
90526.73,0,1,2,58.18,78.8,Piso
153077.15,0,2,3,83.55,97,Piso
102432.75,0,2,3,91.54,121.64,Duplex
?,0,4,4,149.23,181.17,Casa
119170.66,0,1,2,?,60,Piso
213825.5,?,2,2,80.89,107.45,Piso
78971.98,1,2,3,101.22,128.41,Piso
142376.81,0,2,3,?,204.62,Adosado
125503.5,0,2,4,107.41,134.95,Adosado
93559.98,0,2,2,59.95,83.05,Adosado
112011.69,1,2,3,90.17,106.73,Piso
132076.56,1,1,3,?,66,Piso
50047.53,0,1,2,?,70,Casa
32703.1,0,1,3,72.59,85.75,Piso
79418.12,0,1,1,46.45,56.07,Piso
145737.96,0,2,4,99.63,119.42,Adosado
149372.13,0,2,3,109.53,133.84,Piso
191989.2,0,3,3,183.23,206.44,Chalet
290573.33,0,2,3,88.83,123.79,Atico
290972.59,0,2,3,88.83,123.79,Atico
290155.84,0,2,3,88.83,123.79,Atico
170587.77,?,1,1,53.23,72.68,Atico
346316.55,?,2,4,107.75,147.75,Atico
346316.55,?,2,4,107.75,147.75,Atico
346316.55,0,2,4,107.75,147.75,Atico
290155.84,0,2,3,88.83,123.79,Atico
290155.84,0,2,3,88.83,123.79,Atico
125155.25,0,1,3,90,114.77,Piso
111366.49,?,1,2,67.13,77.12,Piso
156028.52,0,2,3,86.82,98.41,Piso
39400,0,1,2,43.5,52.45,Piso
78018.48,0,1,1,40.78,49.28,Piso
110779.29,?,1,2,66.76,76.72,Piso
156379.67,0,2,3,86.82,98.41,Piso
127020.52,?,1,2,76.62,87.96,Piso
236730.4,?,2,3,92.1,118.96,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
178767.73,?,2,2,59.78,85.09,Piso
180259.38,?,2,2,61.8,85.8,Piso
180259.38,?,2,2,61.8,85.8,Piso
178767.73,?,2,2,61.8,85.8,Piso
178767.73,?,2,2,59.78,85.09,Piso
180259.38,0,2,2,61.85,85.09,Piso
180259.38,0,2,2,61.85,85.8,Piso
178767.73,0,2,2,59.78,85.09,Piso
236097.67,0,2,3,82.28,115.06,Piso
180259.38,0,2,2,61.85,85.8,Piso
236097.67,0,2,3,82.28,115.06,Piso
180259.38,0,2,2,61.85,85.8,Piso
236097.67,?,2,3,82.28,115.06,Piso
178767.73,?,2,2,61.85,85.8,Piso
180259.38,?,2,2,61.85,85.8,Piso
236097.67,?,2,3,82.28,115.06,Piso
178767.73,0,2,2,61.8,85.8,Piso
180259.38,?,2,2,61.8,85.8,Piso
236097.67,?,2,3,82.28,115.06,Piso
178767.73,?,2,2,59.78,85.09,Piso
180259.38,?,2,2,61.85,85.8,Piso
236097.67,0,2,3,82.28,115.06,Piso
216829.83,?,2,3,78.23,105.67,Piso
142479.33,?,2,4,113.11,156.51,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,0,2,3,79.08,106.7,Piso
216829.83,?,2,3,78.23,105.67,Piso
218943.34,0,2,3,79.08,106.7,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,0,2,3,79.08,106.7,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,0,2,3,78.23,105.67,Piso
218943.34,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,0,2,3,79.08,106.7,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,?,2,3,79.08,106.7,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,?,2,3,78.23,105.67,Piso
218943.34,0,2,3,79.08,106.7,Piso
218943.34,0,2,3,79.08,106.7,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,0,2,3,79.08,106.7,Piso
218943.34,0,2,3,79.08,106.7,Piso
216829.83,0,2,3,78.23,105.67,Piso
216829.83,0,2,3,78.23,105.67,Piso
218943.34,?,2,3,79.08,106.7,Piso
142479.33,?,2,4,113.11,156.51,Piso
218943.34,0,2,3,79.08,106.7,Piso
180259.38,?,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
178767.73,0,2,2,59.78,85.09,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
236097.67,0,2,3,82.28,115.06,Piso
180259.38,?,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
180259.38,0,2,2,61.85,85.8,Piso
178767.73,?,2,2,59.78,85.09,Piso
178767.73,0,2,2,59.78,85.09,Piso
180259.38,0,2,2,61.85,85.8,Piso
178767.73,?,2,2,59.78,85.09,Piso
76670.18,0,1,3,?,74,Casa
75242.7,0,1,3,?,78.18,Piso
99027.34,0,1,3,?,87.78,Piso
129439.96,0,2,3,76,86,Piso
142234.59,?,2,4,113.11,156.11,Piso
182347.2,?,2,3,68.19,96.48,Piso
73074.73,0,?,?,91.3,124.3,Piso
140118.32,0,2,4,100.26,112.29,Piso
199857.54,0,2,4,?,284,Adosado
76928.47,0,1,3,69.91,84.1,Piso
189900,0,1,4,91.3,105,Piso
265304.89,0,2,4,116.18,133.61,Casa
436961.82,0,?,?,?,139.38,Chalet
230360.72,?,?,3,168.03,220.67,Duplex
142234.59,?,2,4,113.11,156.51,Piso
92072.06,0,1,3,103,124,Piso
185545.48,?,1,3,92,107.74,Duplex
101778.32,0,2,4,99.38,103.75,Casa
125459.87,0,2,2,82,109,Piso
82465.91,0,1,3,58.45,70.04,Piso
?,?,2,2,83.41,105.46,Piso
120246.3,?,1,1,?,?,Piso
188836.77,?,2,3,?,?,Piso
146862.5,0,1,3,71.62,94.75,Piso
108836.28,1,1,3,83.64,102.97,Piso
390017.52,?,?,?,?,?,Chalet
104407.54,0,1,3,150,176.47,Chalet
225645,?,2,2,80.89,107.45,Piso
97328,0,2,2,48.47,69.52,Piso
182780.48,?,1,2,80.23,87.23,Piso
183671.77,?,1,2,80.23,87.23,Piso
195778.07,?,1,2,73.68,75.68,Piso
178132.71,?,1,2,59.69,67.45,Piso
195778.07,?,1,2,63.98,75.78,Piso
200671.28,?,1,2,71.13,83.3,Piso
180552.2,?,1,2,59.65,67.45,Piso
202104.66,?,1,2,63.98,75.78,Piso
191088.68,?,1,2,74.4,87.23,Piso
192020.49,?,1,2,75.27,87.65,Piso
186199.81,?,1,2,87.23,114.9,Piso
181555.94,?,1,2,82.79,109.06,Piso
179175.37,?,1,2,81.71,107.63,Piso
187107.31,?,1,2,87.65,115.46,Piso
199434.3,?,1,2,75.68,99.82,Piso
185563.38,?,1,2,68.3,89.97,Piso
183253.38,?,1,2,67.45,88.85,Piso
199434.3,?,1,2,75.78,99.82,Piso
219901.88,?,1,2,83.3,109.72,Piso
209217.1,?,1,2,77.76,102.44,Piso
207197.71,?,1,2,76.76,101.11,Piso
219333.88,?,1,2,76.76,109.73,Piso
219901.88,?,1,2,93.3,109.73,Piso
209217.1,?,1,2,77.67,102.44,Piso
207197.71,?,1,2,76.76,101.11,Piso
219233.88,?,1,2,93.3,109.73,Piso
210290.73,?,1,2,75.78,99.82,Piso
189539.74,?,1,2,68.3,89.97,Piso
187180.24,?,1,2,67.45,88.85,Piso
210290.73,?,1,2,75.68,99.82,Piso
215810.28,?,1,2,77.77,102.44,Piso
213008.37,?,1,2,76.76,101.11,Piso
231168.12,?,1,2,83.3,109.73,Piso
224105.74,?,1,2,93.3,109.73,Piso
67953.21,0,1,4,111.98,123.51,Piso
212249.23,?,1,2,77.67,102.44,Piso
197469.42,?,1,2,70.08,92.31,Piso
175184.05,?,1,2,63.28,83.36,Piso
172788.3,?,1,2,62.42,82.22,Piso
186199.81,?,1,2,87.26,114.9,Piso
189589.39,?,1,2,82.79,109.06,Piso
187103.48,?,1,2,81.71,107.63,Piso
187107.31,?,1,2,87.65,115.46,Piso
181435.08,?,1,2,70.52,82.79,Piso
181435.08,?,1,2,70.52,82.79,Piso
179074.56,?,1,2,70.52,81.71,Piso
181435.08,?,1,2,70.52,82.79,Piso
186937.89,?,1,2,59.65,68.3,Piso
186937.89,?,1,2,59.65,63.3,Piso
184599.9,?,1,2,59.65,67.45,Piso
186937.89,?,1,2,59.65,68.3,Piso
209189.24,?,1,2,68.23,77.77,Piso
206467.04,?,1,2,68.23,76.76,Piso
209184.24,?,1,2,68.23,77.77,Piso
212283.27,?,1,2,68.23,77.77,Piso
212283.27,?,1,2,68.23,77.77,Piso
209525.81,?,1,2,67.15,76.76,Piso
212283.27,?,1,2,67.15,77.77,Piso
179469.72,?,1,2,55.03,63.28,Piso
179469.72,?,1,2,55.03,63.28,Piso
177025.95,?,1,2,55.03,62.42,Piso
179469.72,?,1,2,55.03,63.28,Piso
189682.13,?,1,2,73.57,82.79,Piso
189682.13,?,1,2,73.57,82.79,Piso
187214.31,?,1,2,70.4,81.71,Piso
189682.13,?,1,2,73.57,82.79,Piso
164324.12,?,1,2,54.46,65.04,Piso
209647.91,?,1,2,73.93,86.72,Piso
164324.14,?,1,2,57.46,65.04,Piso
209647.91,?,1,2,73.93,86.72,Piso
185189.48,?,1,2,65.94,74.16,Piso
209647.91,?,1,2,75.57,86.72,Piso
184688.47,?,1,2,65.94,74.16,Piso
209647.91,?,1,2,75.57,86.72,Piso
204065.1,0,2,3,92.1,118.96,Piso
127050,0,1,1,58.65,77,Piso
?,0,2,3,91.8,114.15,Piso
?,?,2,2,63.6,79.8,Piso
168950,0,2,2,83.15,109,Duplex
150400,0,2,2,72.11,94,Duplex
175150,0,2,2,86.46,113,Duplex
195846.22,?,2,3,72.13,101.86,Piso
165445.93,?,2,2,60.74,83.95,Piso
247002.61,?,2,3,72.13,101.86,Piso
168136.11,0,2,2,60.74,83.95,Piso
168136.11,?,2,2,60.74,83.95,Piso
202371.43,?,2,3,72.13,101.86,Piso
200324.19,0,2,3,72.13,96.92,Piso
253508.41,?,2,3,75.84,118.41,Piso
222443.06,?,2,3,72.89,98.39,Piso
90932.03,1,1,3,61,70,Piso
170294.02,?,2,2,60.74,86.41,Piso
175570.69,?,2,2,59.79,84.74,Piso
173063.03,?,2,2,60.74,86.41,Piso
173063.03,?,2,2,60.75,86.41,Piso
170519.46,?,2,2,59.79,85.14,Piso
176389.46,?,2,2,60.74,83.34,Piso
175542.03,?,2,2,59.76,84.93,Piso
185640.86,?,2,2,60.12,88.12,Piso
169446.59,?,2,2,60.74,85.98,Piso
166963.42,?,2,2,59.76,84.72,Piso
172201.82,?,2,2,60.75,85.98,Piso
168877.15,?,2,2,59.79,84.32,Piso
172201.82,?,2,2,60.75,85.98,Piso
169678.28,?,2,2,59.79,84.72,Piso
175500.69,?,2,2,60.74,84.91,Piso
174632.59,?,2,2,59.76,84.49,Piso
182544.04,?,2,2,60.12,86.65,Piso
196538.39,?,2,3,72.13,102.22,Piso
166037.16,?,2,2,60.74,84.25,Piso
217553.02,?,2,2,72.13,102.09,Piso
166037.16,?,2,2,60.75,84.25,Piso
168736.95,?,2,2,60.75,84.25,Piso
202647.77,?,2,3,72.13,97.29,Piso
173143.14,?,2,3,60.74,81.25,Piso
254450.42,?,2,3,75.84,118.85,Piso
232300.61,?,2,3,76.62,103.56,Piso
66326.4,1,1,2,?,84.6,Apartamento
150155.22,0,3,3,86,103,Piso
140026.53,0,2,2,?,69,Apartamento
?,?,1,4,69.7,84.1,Piso
374470.64,0,2,3,267.24,337.41,Chalet
67803.17,1,1,2,?,73,Piso
69653.71,1,1,2,?,76,Piso
63790.06,1,1,2,?,67,Piso
67077.31,1,1,2,?,73,Piso
70184.78,1,1,2,?,76,Piso
84948.08,1,2,3,?,96,Piso
84448.4,1,2,3,?,97,Piso
112414.5,0,2,2,60.35,83.27,Piso
107476.81,1,2,3,?,97,Piso
85194.57,1,2,3,?,97,Piso
72400.32,1,1,2,?,78,Piso
63380.03,1,1,2,?,67,Piso
90507,1,2,3,?,97,Piso
72854.42,1,1,2,?,78,Piso
63358.11,1,1,2,?,67,Piso
77981.06,1,1,2,?,87,Piso
70735.29,1,1,2,?,77,Piso
75432,0,1,2,?,?,Piso
77835.95,1,1,2,?,87,Piso
90507,1,2,3,?,97,Piso
85043.54,1,2,3,?,97,Piso
77670.54,1,1,2,?,87,Piso
71293.19,1,1,2,?,77,Piso
76150,1,1,2,?,?,Piso
77922.96,1,1,2,?,87,Piso
60831.2,1,1,2,?,63,Piso
87023.6,1,2,3,?,99,Piso
65089.67,1,1,2,?,69,Piso
97401.78,0,2,3,76.03,90.83,Piso
65200.53,1,1,2,?,69,Piso
67511,1,1,2,?,67,Piso
49854.94,1,1,1,?,44,Piso
65328.99,1,1,2,?,63,Piso
66435.95,1,1,2,?,69,Piso
66283.19,1,1,2,?,69,Piso
80215.69,1,1,2,?,67,Piso
50655.31,1,1,1,?,43,Piso
76149.99,1,1,2,?,79,Piso
74584.36,1,1,2,?,77,Piso
69132.31,1,2,3,77.76,93,Piso
66559.19,1,1,2,?,69,Piso
66572.78,1,1,2,?,67,Piso
133457.45,1,1,2,?,67,Piso
?,?,1,1,?,?,Piso
129718.5,0,2,2,62.76,70,Piso
175546.36,0,2,3,86.09,96.36,Piso
62205.38,1,2,3,77.76,93,Piso
375328.91,0,?,?,?,?,Chalet
101391.36,0,?,3,77.93,94.56,Duplex
55368,1,2,3,70.69,82.7,Piso
56304,1,2,3,71.91,84.1,Piso
69543.69,?,1,2,?,84.12,Piso
104457.64,?,1,2,?,83.52,Piso
104457.64,?,1,2,?,83.52,Piso
299695.05,0,1,1,?,?,Piso
16980.48,0,1,2,?,31,Casa
55368,1,2,3,70.69,82.7,Piso
15333.2,0,1,2,?,31,Casa
15333.2,0,1,2,?,31,Casa
15333.2,0,1,2,?,31,Casa
55368,1,2,3,70.69,82.7,Piso
220483,?,2,3,90.2,119.18,Piso
93305.94,0,2,3,74.02,86.57,Piso
108417.97,0,1,4,106.53,142.72,Piso
204298.77,0,?,?,?,?,Piso
200763.06,0,?,?,?,?,Piso
38365.44,0,1,4,?,65,Casa
126320.24,1,1,3,81.46,95.06,Piso
89240,0,2,4,89.24,101.73,Piso
300400,0,3,5,?,?,Adosado
88158.99,0,2,3,76.46,95.8,Adosado
197961.95,0,2,3,?,?,Casa
32593.42,0,?,?,52.92,68,Casa
96063.83,0,1,3,72.86,87.44,Piso
30039.14,0,?,?,50.1,64,Piso
101934.34,0,3,3,?,133,Casa
257280.94,0,2,4,?,?,Casa
92169.02,0,2,4,?,140.9,Casa
105521.77,0,1,1,?,?,Apartamento
?,0,1,1,?,49.23,Apartamento
?,0,1,1,?,49.23,Apartamento
?,0,1,1,?,57.6,Apartamento
?,0,1,1,?,57.6,Apartamento
?,0,1,1,?,49.23,Apartamento
74501.99,1,1,2,44.49,60.51,Apartamento
88212.53,0,1,2,40.16,61,Atico
112142.72,0,2,3,109.14,125.05,Duplex
140054.85,1,1,2,51.46,68.75,Piso
141351.84,0,2,4,83.25,109.54,Piso
157539.13,0,3,3,133,154.54,Piso
102301.93,0,1,1,29.23,34,Piso
118260.93,0,2,2,?,?,Piso
235004,0,2,4,86.91,106.82,Adosado
160067.26,0,2,3,74.24,95.94,Piso
154260.15,0,2,2,129,142.79,Piso
115035.9,0,2,2,55.46,64.43,Piso
87917.22,0,1,2,54.5,63.26,Piso
109681.86,0,?,?,89.91,106,Piso
94151.2,0,2,5,71.7,90,Piso
74049.95,0,1,3,63.57,72.7,Piso
132328.58,0,?,?,80.68,102.04,Piso
140353.32,0,1,2,?,129,Piso
116418.79,0,1,3,?,83.88,Piso
30309.69,0,1,2,64.64,90,Casa
101004.04,1,2,3,85.7,106.18,Piso
68893.92,0,1,3,74,93.5,Piso
51175,0,1,1,?,?,Piso
117084.43,1,1,1,?,50,Piso
91168.16,0,1,2,59.55,71.46,Piso
43661.06,0,1,4,?,98,Piso
190683.43,0,3,4,160,193.06,Adosado
25039.17,0,?,?,?,97.74,Casa
34437.99,0,?,?,?,176.81,Casa
31740.8,0,1,?,?,56.68,Casa
79000.5,1,2,4,97.1,115.6,Piso
90771.53,0,1,4,107.55,129,Casa
?,0,?,?,?,111,Casa
45066.2,0,2,5,?,111,Casa
185223.76,0,2,3,176.96,198.78,Casa
70089.72,0,?,?,?,100.16,Casa
72007.24,0,?,?,56.55,67,Piso
32788.32,0,?,?,109.82,133.89,Casa
90333.09,0,1,3,?,?,Casa
50693.5,0,1,2,?,53,Casa
